payment_id,order_id,payment_date,payment_amount,payment_method,payment_status
1576,1576,2026-04-02,6840.33,UPI,Success
1577,1577,2025-07-19,199.77,Net Banking,Failed
1578,1578,2025-03-10,6755.15,UPI,Success
1579,1579,2026-03-25,916.65,Debit Card,Refunded
1580,1580,2025-11-08,843.06,UPI,Failed
1581,1581,2025-07-20,3922.1,UPI,Refunded
1582,1582,2025-12-07,770.84,Net Banking,Success
1583,1583,2026-03-28,3477.0,Debit Card,Success
1584,1584,2025-07-11,2988.23,Debit Card,Success
1585,1585,2025-10-02,2466.05,UPI,Success
1586,1586,2026-02-26,360.52,UPI,Success
1587,1587,2026-02-12,3758.85,Credit Card,Success
1588,1588,2026-05-23,723.63,Net Banking,Success
1589,1589,2024-06-21,1183.93,Debit Card,Success
1590,1590,2024-12-19,2477.14,UPI,Success
1591,1591,2026-02-13,3911.28,Debit Card,Success
1592,1592,2026-04-26,4750.09,UPI,Success
1593,1593,2025-09-04,341.55,Credit Card,Success
1594,1594,2025-04-10,1034.33,Credit Card,Success
1595,1595,2026-08-31,746.29,Net Banking,Success
1596,1596,2026-05-15,1407.51,UPI,Success
1597,1597,2026-08-20,117.31,Net Banking,Success
1598,1598,2025-11-30,1746.73,UPI,Success
1599,1599,2026-08-16,804.97,Net Banking,Refunded
1600,1600,2025-12-12,94.35,UPI,Failed
1601,1601,2026-05-05,2755.15,Net Banking,Success
1602,1602,2025-08-25,1179.47,Net Banking,Failed
1603,1603,2026-04-22,1503.78,Credit Card,Success
1604,1604,2026-03-21,149.28,UPI,Refunded
1605,1605,2026-04-11,1763.67,Debit Card,Success
1606,1606,2025-12-12,411.59,Credit Card,Failed
1607,1607,2025-07-28,1770.77,Debit Card,Success
1608,1608,2025-07-15,943.53,Debit Card,Success
1609,1609,2026-06-01,550.53,Debit Card,Success
1610,1610,2026-08-13,496.73,Credit Card,Success
1611,1611,2025-02-21,487.05,UPI,Success
1612,1612,2025-06-30,3387.15,Net Banking,Success
1613,1613,2026-06-14,310.65,UPI,Success
1614,1614,2025-05-12,5803.27,Net Banking,Success
1615,1615,2025-04-05,1187.94,UPI,Success
1616,1616,2024-05-31,8712.88,UPI,Success
1617,1617,2025-07-31,4382.14,Net Banking,Success
1618,1618,2026-01-23,263.25,Net Banking,Success
1619,1619,2026-08-25,3138.71,Debit Card,Success
1620,1620,2025-04-18,1024.97,Credit Card,Success
1621,1621,2026-01-21,2685.28,Debit Card,Success
1622,1622,2026-08-02,528.5,UPI,Failed
1623,1623,2025-11-09,473.07,Net Banking,Success
1624,1624,2025-01-17,634.73,Net Banking,Success
1625,1625,2025-01-26,2342.64,UPI,Failed
1626,1626,2025-11-11,3203.29,Credit Card,Success
1627,1627,2026-08-11,554.47,UPI,Success
1628,1628,2026-08-07,737.02,Net Banking,Success
1629,1629,2025-03-04,1618.25,Debit Card,Refunded
1630,1630,2025-12-21,312.17,Credit Card,Success
1631,1631,2026-05-04,2092.93,Credit Card,Success
1632,1632,2026-01-15,860.92,Debit Card,Success
1633,1633,2026-02-05,3294.89,Net Banking,Success
1634,1634,2026-08-28,720.12,Net Banking,Success
1635,1635,2025-02-10,774.12,Debit Card,Success
1636,1636,2025-10-27,666.08,Debit Card,Failed
1637,1637,2026-01-07,2171.79,Net Banking,Success
1638,1638,2025-12-11,1456.82,Net Banking,Success
1639,1639,2025-08-03,446.63,Net Banking,Success
1640,1640,2025-03-24,3586.06,Debit Card,Success
1641,1641,2025-06-22,1149.19,Debit Card,Success
1642,1642,2026-07-16,89.19,Credit Card,Success
1643,1643,2025-04-14,391.49,Credit Card,Success
1644,1644,2025-05-05,487.29,Net Banking,Success
1645,1645,2025-09-21,1845.36,UPI,Success
1646,1646,2025-12-08,2763.4,UPI,Success
1647,1647,2024-06-05,134.7,Credit Card,Success
1648,1648,2025-01-15,47.99,Net Banking,Success
1649,1649,2025-04-23,471.46,Credit Card,Success
1650,1650,2025-03-04,78.05,Net Banking,Success
1651,1651,2026-04-01,1255.89,UPI,Refunded
1652,1652,2026-05-18,758.18,Debit Card,Success
1653,1653,2026-03-14,1037.49,UPI,Success
1654,1654,2026-07-15,1180.36,Debit Card,Success
1655,1655,2026-03-27,55.17,Credit Card,Success
1656,1656,2025-09-04,2959.05,Net Banking,Success
1657,1657,2025-11-30,204.03,Debit Card,Refunded
1658,1658,2025-04-06,422.91,Debit Card,Success
1659,1659,2026-04-03,6406.07,Credit Card,Success
1660,1660,2026-05-15,1427.79,Net Banking,Failed
1661,1661,2025-07-28,3337.52,Net Banking,Success
1662,1662,2026-07-30,387.73,Debit Card,Success
1663,1663,2025-11-25,2147.79,Credit Card,Success
1664,1664,2025-11-16,1817.01,Net Banking,Success
1665,1665,2026-03-18,1207.99,Net Banking,Success
1666,1666,2026-02-08,141.58,UPI,Success
1667,1667,2026-07-16,790.12,Debit Card,Success
1668,1668,2026-08-06,69.73,UPI,Success
1669,1669,2026-05-25,3942.45,UPI,Success
1670,1670,2025-02-18,333.28,UPI,Success
1671,1671,2025-12-03,2691.16,Net Banking,Success
1672,1672,2026-06-25,97.59,Credit Card,Success
1673,1673,2025-06-05,70.37,Net Banking,Failed
1674,1674,2025-06-11,93.74,Credit Card,Success
1675,1675,2025-10-24,673.63,Net Banking,Success
1676,1676,2025-05-11,3428.34,Net Banking,Success
1677,1677,2025-10-21,179.3,UPI,Success
1678,1678,2025-07-06,3238.29,Credit Card,Success
1679,1679,2025-11-24,1046.74,Debit Card,Success
1680,1680,2026-06-27,1185.48,Debit Card,Success
1681,1681,2025-11-25,845.9,Credit Card,Success
1682,1682,2025-03-12,1645.43,Credit Card,Success
1683,1683,2025-01-01,172.6,UPI,Success
1684,1684,2025-07-11,1801.18,UPI,Success
1685,1685,2026-03-26,2374.11,UPI,Failed
1686,1686,2026-03-21,647.08,UPI,Success
1687,1687,2025-08-29,3517.16,Credit Card,Success
1688,1688,2026-02-17,3368.76,Net Banking,Success
1689,1689,2025-10-18,683.8,UPI,Success
1690,1690,2025-10-15,4119.99,UPI,Success
1691,1691,2026-06-24,110.0,Net Banking,Success
1692,1692,2024-10-05,189.22,Net Banking,Success
1693,1693,2026-02-15,1473.65,Credit Card,Success
1694,1694,2026-04-22,2953.89,UPI,Success
1695,1695,2026-03-20,314.85,UPI,Success
1696,1696,2026-07-19,57.67,Net Banking,Success
1697,1697,2026-05-26,413.33,UPI,Success
1698,1698,2026-01-17,1134.55,UPI,Success
1699,1699,2024-03-09,1609.71,Debit Card,Success
1700,1700,2026-06-26,218.47,Credit Card,Failed
1701,1701,2026-01-11,597.03,UPI,Success
1702,1702,2025-05-14,1237.1,Debit Card,Success
1703,1703,2026-08-08,3650.46,Debit Card,Success
1704,1704,2026-05-18,3227.02,Credit Card,Success
1705,1705,2024-12-30,247.79,Credit Card,Success
1706,1706,2024-03-17,1557.05,Credit Card,Success
1707,1707,2026-08-19,5654.9,Credit Card,Success
1708,1708,2025-10-31,63.98,UPI,Success
1709,1709,2026-08-24,2505.78,UPI,Success
1710,1710,2025-03-05,4498.53,Credit Card,Success
1711,1711,2026-06-15,139.0,Net Banking,Success
1712,1712,2024-12-14,1355.29,Credit Card,Success
1713,1713,2025-08-23,3032.42,Credit Card,Success
1714,1714,2026-07-01,44.73,UPI,Success
1715,1715,2025-10-19,760.43,Net Banking,Success
1716,1716,2026-06-13,2033.28,Credit Card,Success
1717,1717,2025-11-14,272.11,Credit Card,Success
1718,1718,2026-06-03,3299.23,Debit Card,Success
1719,1719,2026-04-05,1774.81,Debit Card,Success
1720,1720,2025-10-19,798.29,Net Banking,Success
1721,1721,2026-01-16,171.59,UPI,Success
1722,1722,2025-08-24,4534.0,Net Banking,Success
1723,1723,2025-06-08,523.39,Credit Card,Success
1724,1724,2025-08-10,3165.17,Credit Card,Success
1725,1725,2026-04-26,178.08,Credit Card,Success
1726,1726,2025-08-29,96.46,Credit Card,Failed
1727,1727,2026-03-19,951.18,Debit Card,Success
1728,1728,2026-04-25,2148.01,Net Banking,Success
1729,1729,2026-02-05,2744.76,UPI,Success
1730,1730,2026-06-23,66.16,UPI,Success
1731,1731,2025-03-31,858.54,Debit Card,Failed
1732,1732,2026-01-25,99.52,Net Banking,Success
1733,1733,2025-05-05,468.62,Debit Card,Success
1734,1734,2026-06-08,181.58,UPI,Success
1735,1735,2024-09-07,318.98,Credit Card,Success
1736,1736,2025-10-01,1340.2,UPI,Success
1737,1737,2026-01-01,298.31,Net Banking,Success
1738,1738,2026-04-04,544.59,Net Banking,Success
1739,1739,2025-05-11,221.21,UPI,Success
1740,1740,2025-05-16,227.4,Debit Card,Success
1741,1741,2026-06-23,3032.7,Debit Card,Success
1742,1742,2026-08-10,764.23,Credit Card,Success
1743,1743,2026-03-08,3790.12,Debit Card,Success
1744,1744,2026-03-16,1673.19,UPI,Success
1745,1745,2026-08-22,28.72,Net Banking,Success
1746,1746,2025-01-07,182.94,Net Banking,Success
1747,1747,2025-10-04,116.94,Credit Card,Success
1748,1748,2024-08-25,357.27,Debit Card,Success
1749,1749,2026-08-03,103.84,UPI,Success
1750,1750,2026-05-14,4280.75,Net Banking,Success
1751,1751,2024-03-13,188.67,Credit Card,Success
1752,1752,2026-07-07,1318.58,Credit Card,Success
1753,1753,2025-02-10,93.33,UPI,Success
1754,1754,2026-05-18,228.74,UPI,Success
1755,1755,2025-11-20,1110.19,Credit Card,Success
1756,1756,2024-06-10,301.1,Debit Card,Failed
1757,1757,2025-04-22,150.4,Net Banking,Success
1758,1758,2024-06-09,188.49,Net Banking,Failed
1759,1759,2026-05-26,1452.45,Credit Card,Success
1760,1760,2026-07-01,352.87,Credit Card,Success
1761,1761,2025-10-01,3768.06,Debit Card,Success
1762,1762,2026-01-10,2458.26,Net Banking,Success
1763,1763,2025-04-01,2668.11,Net Banking,Refunded
1764,1764,2025-11-04,2038.14,Credit Card,Success
1765,1765,2026-04-17,1521.08,UPI,Failed
1766,1766,2026-04-27,67.45,Debit Card,Success
1767,1767,2026-06-06,2334.62,UPI,Refunded
1768,1768,2025-12-31,1965.24,Net Banking,Success
1769,1769,2025-05-07,263.01,Credit Card,Success
1770,1770,2024-11-26,1963.43,Debit Card,Success
1771,1771,2025-11-14,322.57,UPI,Success
1772,1772,2025-12-28,463.04,Net Banking,Success
1773,1773,2026-01-17,1198.26,UPI,Refunded
1774,1774,2025-06-17,85.38,UPI,Success
1775,1775,2024-05-01,531.74,UPI,Success
1776,1776,2026-02-11,1267.79,Credit Card,Refunded
1777,1777,2024-08-08,164.31,Debit Card,Success
1778,1778,2026-02-06,1547.1,Debit Card,Success
1779,1779,2026-08-22,2604.27,UPI,Success
1780,1780,2026-07-07,2054.19,Debit Card,Success
1781,1781,2024-06-29,363.06,Debit Card,Success
1782,1782,2026-06-23,570.29,Net Banking,Success
1783,1783,2025-10-24,1410.7,Credit Card,Success
1784,1784,2025-04-04,5875.78,Net Banking,Success
1785,1785,2025-08-26,186.35,Net Banking,Success
1786,1786,2025-12-05,244.34,UPI,Success
1787,1787,2025-01-28,1804.47,Debit Card,Success
1788,1788,2025-05-12,54.56,Debit Card,Success
1789,1789,2026-07-17,691.66,Credit Card,Success
1790,1790,2026-04-19,6447.54,Credit Card,Refunded
1791,1791,2026-04-07,397.56,Debit Card,Success
1792,1792,2025-08-08,2014.48,Credit Card,Success
1793,1793,2026-05-26,5391.92,Credit Card,Success
1794,1794,2025-09-27,463.85,Credit Card,Refunded
1795,1795,2026-06-14,3634.51,Net Banking,Success
1796,1796,2024-07-02,203.05,UPI,Failed
1797,1797,2025-03-11,1205.87,Net Banking,Success
1798,1798,2025-08-12,53.62,Net Banking,Success
1799,1799,2025-10-20,53.64,Credit Card,Success
1800,1800,2026-02-17,245.34,Credit Card,Success
1801,1801,2025-03-13,803.6,Credit Card,Success
1802,1802,2025-12-19,2110.08,UPI,Success
1803,1803,2024-07-13,1230.47,Net Banking,Success
1804,1804,2026-08-24,631.2,Debit Card,Failed
1805,1805,2026-03-20,4567.14,Credit Card,Success
1806,1806,2026-03-06,351.68,UPI,Success
1807,1807,2025-10-27,4853.65,Net Banking,Success
1808,1808,2026-02-02,1558.24,Net Banking,Refunded
1809,1809,2026-06-15,1476.96,Debit Card,Success
1810,1810,2026-02-19,62.07,Net Banking,Success
1811,1811,2025-03-29,148.56,Credit Card,Success
1812,1812,2025-09-04,2473.82,Credit Card,Success
1813,1813,2026-04-02,4586.84,Credit Card,Refunded
1814,1814,2025-01-05,646.42,UPI,Success
1815,1815,2026-05-18,841.23,UPI,Success
1816,1816,2026-05-30,3242.17,Debit Card,Success
1817,1817,2026-05-05,362.36,UPI,Success
1818,1818,2026-05-24,4120.99,Debit Card,Success
1819,1819,2025-09-03,587.48,UPI,Success
1820,1820,2025-09-09,1998.35,Debit Card,Failed
1821,1821,2025-03-25,898.37,UPI,Success
1822,1822,2026-01-04,565.38,Credit Card,Success
1823,1823,2026-02-19,938.27,Debit Card,Success
1824,1824,2025-12-25,325.95,Credit Card,Success
1825,1825,2025-09-03,1424.75,Net Banking,Success
1826,1826,2025-06-11,62.19,Net Banking,Success
1827,1827,2026-05-14,124.48,UPI,Success
1828,1828,2026-04-06,3152.32,Net Banking,Success
1829,1829,2025-10-05,387.53,Net Banking,Success
1830,1830,2025-08-18,984.86,UPI,Success
1831,1831,2026-03-13,659.39,Debit Card,Success
1832,1832,2026-08-14,920.34,Credit Card,Success
1833,1833,2026-07-30,1907.35,Net Banking,Failed
1834,1834,2026-02-23,328.54,UPI,Success
1835,1835,2026-03-06,109.95,Debit Card,Success
1836,1836,2025-08-16,3184.26,UPI,Success
1837,1837,2026-01-05,867.75,UPI,Success
1838,1838,2026-06-14,461.05,Credit Card,Success
1839,1839,2026-05-02,1159.38,Debit Card,Success
1840,1840,2026-05-15,819.29,Net Banking,Success
1841,1841,2026-06-15,429.7,Credit Card,Success
1842,1842,2026-08-05,898.6,Credit Card,Success
1843,1843,2025-02-10,573.99,Debit Card,Success
1844,1844,2026-06-28,4246.38,Debit Card,Success
1845,1845,2026-05-31,141.28,Net Banking,Success
1846,1846,2024-11-20,2199.02,Net Banking,Success
1847,1847,2026-01-24,276.23,Debit Card,Success
1848,1848,2025-10-21,41.85,Net Banking,Failed
1849,1849,2026-01-04,434.2,Credit Card,Failed
1850,1850,2026-04-12,2212.44,Credit Card,Success
1851,1851,2026-07-19,873.96,Net Banking,Success
1852,1852,2026-05-31,838.82,Credit Card,Failed
1853,1853,2026-03-03,2696.33,Net Banking,Success
1854,1854,2026-08-27,305.1,UPI,Success
1855,1855,2025-06-30,919.06,Debit Card,Success
1856,1856,2025-07-11,299.32,Debit Card,Success
1857,1857,2026-01-15,152.1,Debit Card,Success
1858,1858,2025-12-21,563.33,Credit Card,Success
1859,1859,2025-07-26,3191.79,Net Banking,Success
1860,1860,2025-11-06,1412.18,Credit Card,Success
1861,1861,2026-08-30,832.48,UPI,Success
1862,1862,2024-03-20,517.4,Credit Card,Success
1863,1863,2026-06-06,2872.58,Net Banking,Success
1864,1864,2024-07-21,3054.03,Credit Card,Success
1865,1865,2026-05-31,791.48,Debit Card,Success
1866,1866,2026-07-02,865.82,Debit Card,Success
1867,1867,2025-07-23,299.97,Debit Card,Success
1868,1868,2026-03-16,478.26,Credit Card,Success
1869,1869,2025-08-15,4219.28,Debit Card,Refunded
1870,1870,2024-06-23,3245.87,Credit Card,Success
1871,1871,2026-04-03,379.5,Net Banking,Success
1872,1872,2026-03-24,66.68,Net Banking,Success
1873,1873,2025-08-07,415.06,UPI,Success
1874,1874,2026-06-30,631.26,Net Banking,Success
1875,1875,2025-10-28,223.35,Net Banking,Success
1876,1876,2025-11-20,2725.02,Debit Card,Success
1877,1877,2025-03-28,163.61,Debit Card,Success
1878,1878,2025-03-24,255.61,Net Banking,Success
1879,1879,2024-11-18,292.77,Debit Card,Success
1880,1880,2024-08-29,3916.91,Credit Card,Success
1881,1881,2025-03-31,1160.53,Net Banking,Success
1882,1882,2026-06-10,908.32,Credit Card,Success
1883,1883,2026-02-24,1306.94,Debit Card,Failed
1884,1884,2026-01-09,280.45,UPI,Success
1885,1885,2024-07-19,81.62,Debit Card,Success
1886,1886,2024-08-30,2327.64,Credit Card,Refunded
1887,1887,2025-08-24,408.41,Debit Card,Success
1888,1888,2026-06-14,3447.58,Credit Card,Success
1889,1889,2026-08-27,27.65,Credit Card,Success
1890,1890,2025-04-05,2564.28,Debit Card,Failed
1891,1891,2024-08-24,986.82,UPI,Success
1892,1892,2026-03-05,4980.65,UPI,Success
1893,1893,2025-08-31,611.56,Net Banking,Success
1894,1894,2025-12-20,919.39,UPI,Success
1895,1895,2025-06-19,560.31,Net Banking,Success
1896,1896,2026-04-25,565.68,Debit Card,Success
1897,1897,2026-03-03,2976.48,Net Banking,Success
1898,1898,2025-10-28,1832.51,UPI,Success
1899,1899,2025-05-29,517.8,Net Banking,Success
1900,1900,2025-12-24,1513.94,Credit Card,Success
1901,1901,2025-09-29,2328.69,Net Banking,Success
1902,1902,2025-11-10,1313.45,Credit Card,Success
1903,1903,2026-02-08,143.97,Debit Card,Success
1904,1904,2025-04-10,2493.03,Net Banking,Success
1905,1905,2026-08-21,2440.35,Debit Card,Success
1906,1906,2026-06-12,344.66,UPI,Success
1907,1907,2026-03-26,3611.82,UPI,Success
1908,1908,2025-03-09,58.5,Debit Card,Success
1909,1909,2025-09-28,3723.43,Net Banking,Success
1910,1910,2026-07-23,2417.45,UPI,Success
1911,1911,2026-07-01,1446.64,UPI,Success
1912,1912,2025-06-20,399.9,Credit Card,Refunded
1913,1913,2026-04-03,3661.45,Net Banking,Success
1914,1914,2025-12-10,1718.47,Debit Card,Success
1915,1915,2026-08-09,1634.25,UPI,Refunded
1916,1916,2024-05-07,67.25,UPI,Success
1917,1917,2026-06-13,4207.24,Debit Card,Success
1918,1918,2026-01-14,178.78,UPI,Success
1919,1919,2026-06-07,2743.96,Net Banking,Success
1920,1920,2025-02-13,2399.89,UPI,Success
1921,1921,2026-03-04,896.38,Credit Card,Success
1922,1922,2026-03-09,4291.99,Net Banking,Success
1923,1923,2026-04-02,710.13,UPI,Success
1924,1924,2025-09-10,4016.12,Net Banking,Success
1925,1925,2026-04-29,119.74,UPI,Success
1926,1926,2026-06-27,766.56,Net Banking,Failed
1927,1927,2026-07-10,4073.53,Net Banking,Success
1928,1928,2025-01-21,2691.16,Net Banking,Failed
1929,1929,2025-01-30,2355.25,Net Banking,Success
1930,1930,2025-12-16,214.49,Credit Card,Success
1931,1931,2025-10-07,1151.45,Net Banking,Success
1932,1932,2026-04-07,1448.3,Net Banking,Success
1933,1933,2026-02-03,105.22,Net Banking,Success
1934,1934,2026-04-26,2878.93,Credit Card,Success
1935,1935,2025-04-14,1232.07,Credit Card,Success
1936,1936,2024-10-15,355.58,Debit Card,Success
1937,1937,2026-06-25,925.37,Credit Card,Success
1938,1938,2024-09-30,1247.64,Credit Card,Refunded
1939,1939,2025-10-26,392.8,Net Banking,Success
1940,1940,2026-02-01,137.73,UPI,Refunded
1941,1941,2024-07-31,507.57,UPI,Success
1942,1942,2025-03-08,27.65,Credit Card,Success
1943,1943,2026-02-18,5352.6,Credit Card,Success
1944,1944,2026-06-27,1382.87,Credit Card,Success
1945,1945,2025-07-05,2564.23,Debit Card,Success
1946,1946,2025-12-18,516.11,Net Banking,Failed
1947,1947,2025-10-31,490.61,Net Banking,Success
1948,1948,2026-07-26,1029.58,UPI,Success
1949,1949,2025-09-18,142.34,UPI,Success
1950,1950,2024-05-29,500.3,Credit Card,Success
1951,1951,2025-11-06,742.57,Net Banking,Success
1952,1952,2026-05-12,5008.03,Net Banking,Success
1953,1953,2026-03-21,1148.72,Net Banking,Failed
1954,1954,2024-12-08,1143.6,Credit Card,Success
1955,1955,2026-06-27,2105.38,Credit Card,Refunded
1956,1956,2026-02-19,45.91,Net Banking,Success
1957,1957,2026-07-19,2932.2,Net Banking,Success
1958,1958,2025-10-16,2892.52,UPI,Success
1959,1959,2024-12-05,1124.55,Net Banking,Success
1960,1960,2026-06-13,373.64,Debit Card,Success
1961,1961,2025-12-05,1336.57,UPI,Success
1962,1962,2025-10-23,440.29,Debit Card,Success
1963,1963,2026-03-04,1710.71,Credit Card,Success
1964,1964,2024-09-22,2616.33,UPI,Success
1965,1965,2026-06-03,173.31,Debit Card,Success
1966,1966,2025-11-10,386.04,UPI,Success
1967,1967,2025-11-10,88.97,Credit Card,Success
1968,1968,2025-11-16,651.24,Debit Card,Success
1969,1969,2026-07-16,2394.49,Credit Card,Success
1970,1970,2026-01-24,291.61,Credit Card,Success
1971,1971,2024-09-16,390.52,Net Banking,Success
1972,1972,2025-12-24,1639.6,UPI,Failed
1973,1973,2026-06-11,643.95,Net Banking,Success
1974,1974,2026-02-16,905.71,UPI,Success
1975,1975,2024-09-23,319.32,Credit Card,Failed
1976,1976,2026-03-11,133.18,UPI,Success
1977,1977,2026-08-28,157.95,Debit Card,Success
1978,1978,2025-11-02,44.52,Net Banking,Success
1979,1979,2025-07-09,3451.92,Debit Card,Success
1980,1980,2024-10-08,166.72,Net Banking,Failed
1981,1981,2024-12-18,447.54,Net Banking,Success
1982,1982,2025-12-01,1732.62,Net Banking,Success
1983,1983,2026-02-26,4514.42,Net Banking,Failed
1984,1984,2025-09-30,50.94,Debit Card,Success
1985,1985,2025-08-26,271.53,Credit Card,Refunded
1986,1986,2026-08-10,3557.41,UPI,Success
1987,1987,2025-12-05,3483.75,Net Banking,Success
1988,1988,2026-01-29,608.14,UPI,Success
1989,1989,2025-07-05,596.7,Net Banking,Success
1990,1990,2026-08-04,62.22,Debit Card,Success
1991,1991,2026-03-15,5710.17,Net Banking,Success
1992,1992,2026-03-01,4114.42,Credit Card,Success
1993,1993,2026-03-30,925.37,Net Banking,Success
1994,1994,2024-10-18,897.96,UPI,Success
1995,1995,2025-11-07,91.15,Credit Card,Success
1996,1996,2025-11-14,2559.59,Credit Card,Success
1997,1997,2025-06-17,411.52,UPI,Success
1998,1998,2025-12-13,2898.31,Net Banking,Success
